doc,kind,title,line_start,line_end,scripts,hash,last_changed
tfpt_research_contracts,section,Research Contract 1 --- $(U_{\mathrm{wall}})$,208,2321,v114_torsion_delta.py;v115_anchor_residue.py;v116_resonance_uniqueness.py;v117_monodromy_weyl_a3.py;v118_hexagon_family_dictionary.py;v119_review_validation_2.py;v120_address_table.py;v121_address_pinning.py;v122_margin_theorem.py;v134_dual_anchor.py;v135_det_surface.py;v136_dual_normal_selector.py;v139_selector_triangle.py;v142_frame_integrality.py;v145_pairing_atoms.py;v149_cusp_normal.py;v168_qgeo_rigidity.py;v176_seam_collar_realisation.py;v177_seam_marking_kernel.py;v178_marks_kernel_attempt.py;v179_conformal_realisation.py;v180_clock_is_mobius.py;v181_clock_is_conformal_symmetry.py;v192_qgeo_energy_clock.py;v193_qgeo_energy_commutator.py;v194_raw_seam_dtn_rp.py;v195_marks_lefschetz_character.py;v196_seam_energy_functional.py;v198_modular_commutator_reduction.py;v199_seam_state_invariance.py;v200_seam_variational_scan.py;v201_seam_subprincipal_marks.py;v210_mark_local_dtn.py;v214_seam_pillowcase.py;v215_seam_deck_killtest.py;v216_marks_gauss_bonnet.py;v217_marks_emergence_scan.py;v228_rr_index_gate.py;v234_seam_holomorphy_selection.py;v235_seam_chern_simons.py;v237_seam_sre_closure.py;v238_modular_lindblad_dynamics.py;v239_kms_thermal_time.py;v240_gns_os_reconstruction.py;v241_dhr_sectors.py;v242_spin_statistics_modular.py;v243_haag_ruelle_braiding.py;v244_spectral_action_contract.py;v245_spectral_matter_content.py;v246_unification_data_crosscheck.py;v247_e8_branching_no126.py;v248_ps_algebra.py;v249_ps_unification.py;v250_dirac_triple_contract.py;v251_first_order_sigma.py;v252_full_finite_triple.py;v253_kappa_scalaron_ps.py;v254_inner_fluctuations.py;v255_spectral_action_expansion.py;v256_orientability_poincare.py;v257_quasiorient_modpd.py;v258_dirac_covariance_induction.py;v259_modular_cutoff_kappa.py;v260_k3_kummer_unification.py;v261_modular_spectral_closure.py;v264_raw_seam_marklocal.py;v265_qft4d_fork_freeze.py;v266_ps_threshold_proton.py;v267_qgeo_rigidity_minimal_axiom.py;v269_spert_paqft_skeleton.py;v271_eg_oneloop_quartic.py;v273_eg_gauge_running.py;v276_qgeo_flat_closes_commutator.py;v278_lsz_bridge_unitarity.py;v279_qgeo_obligation_lemma.py;v280_pillowcase_steklov.py;v282_e8_tau_i_unification.py;v284_route_i_rp_uniqueness.py;v285_route_ii_seam_condensation.py;v286_seam_equivalence_contract.py;v287_free_rp_bulk_to_holomorphic_boundary.py;v288_full_l2_subprincipal_z4.py;v289_marklocal_raw.py;v290_z4_smooth_curvature_adversary.py;v291_flataway_contract.py;v292_flataway_heat_reduction.py;v293_flataway_spectral_hessian.py;v294_flataway_rp_energy.py;v295_flataway_a2_exact.py;v296_flataway_a2_closed.py;v297_route_a_literature_stack.py;v29_research_contract_certs.py;v300_flataway_rigid.py;v301_route_a_invertible.py;v302_seam_gap.py;v308_seam_equiv_chain.py;v309_modular_bedrock.py;v30_d4_character_variety.py;v310_carrier_sm_anomaly.py;v311_gap_decoupled_measure.py;v31_R_dictionary.py;v32_rh_splitting.py;v33_explicit_flat_bundle.py;v34_h2_bridge_attempt.py;v356_continuum_mmst_applicability.py;v366_mmst_seam_collar.py;v367_seam_s3_lattice.py;v368_seam_s3_inflow.py;v376_seam_s3_centralcharge.py;v377_seam_s3_e8character.py;v378_seam_s3_modular.py;v379_seam_s3_rp.py;v38_uwall_killswitch.py;v392_seam_s3_scalinglimit.py;v398_seam_state_rigidity.py;v399_gravity_complete.py;v39_uwall_selectors.py;v401_metrology_closure.py;v40_harmonic_metric.py;v41_leg_assignment.py;v424_seam_lto_rp_reduction.py;v426_seam_lto_rp_kms.py;v42_exterior_leg.py;v438_seam_hsmi_borchers.py;v439_seam_lieb_robinson.py;v43_exterior_bridge.py;v440_seam_lto_rp_beta.py;v441_seam_applicability_ledger.py;v442_seam_rigidity_uniform.py;v443_seam_e8_discriminator.py;v444_seam_edge_scaling.py;v445_seam_rigidity_forcing.py;v446_seam_clock_invariance.py;v447_seam_edge_chern.py;v448_seam_edge_fourpoint.py;v449_seam_mmst_uniform.py;v44_carrier_exterior.py;v450_seam_edge_entanglement.py;v451_seam_edge_cardy_tower.py;v452_seam_e8_modular.py;v453_seam_mu4_from_marks.py;v454_seam_edge_virasoro.py;v455_seam_bw_uniform.py;v456_seam_chirality_from_c3.py;v457_seam_character_killtest.py;v458_seam_mmst_citation_audit.py;v459_seam_lattice_voa_route.py;v45_family_exterior.py;v460_seam_s3_lto.py;v461_seam_strict_locality.py;v462_seam_spinor_continuum.py;v463_seam_c8_holomorphic_uniqueness.py;v464_seam_oneparticle_rigidity.py;v469_seam_crossedproduct_route.py;v480_multilocal_four_interval.py;v489_seam_modular_commutator.py;v490_seam_parity_census.py;v49_readout_rigidity.py;v503_qgeo_emergence_light.py;v506_seam_clock_rigidity.py;v507_seam_bit_origin.py;v510_seam_bit_freedom.py;v512_seam_tau_flag.py;v521_seam_bit_rp_blind.py;v525_seam_bit_twist_blind.py;v528_seam_bit_twist_class_definition.py;v529_seam_interacting_toy_fk.py;v534_seam_straddle_cone.py;v597_mu4_cover_model.py;v601_equivariant_dual.py;v602_duality_forms.py;v71_simple_r_bridge.py;v75_upoint_to_vgeo.py;v973_seam_route_narrowing.py,1f83e83f3c15,2026-08-30
tfpt_research_contracts,section,Research Contract 2 --- $(G_{\mathrm{metric}})$,2322,10911,v1017_kernel_loewner_positivity.py;v125_glue_qsystem.py;v128_graded_hull.py;v143_graded_frobenius.py;v148_fock_census.py;v150_replica_eh_model.py;v151_bfk_split.py;v153_no_unit_theorem.py;v154_simple_current_theorem.py;v155_quasifree_boundary.py;v156_seam_net_construction.py;v157_rigid_fixed_point.py;v158_fixed_point_stable.py;v160_seam_gaussianity_from_pf.py;v161_one_particle_reduction.py;v162_seam_transport_identification.py;v165_premise_a_closure.py;v171_os_moment_cluster.py;v175_net_existence_full_cone.py;v28_gravity_fR.py;v29_research_contract_certs.py;v358_grav_entropy_equilibrium.py;v359_grav_nonlinear_einstein.py;v364_vgeo_sharpen.py;v365_qg_oneloop_saddle.py;v369_qgamb_redundancy.py;v36_spectral_action_g2.py;v473_entropic_action_bridge.py;v474_entropic_hodge_carrier.py;v475_entropic_scalaron_gate.py;v476_entropic_compression_toy.py;v477_entropic_scaleflow.py;v478_entropic_continuum_legs.py;v535_hecke_from_geometry.py;v536_eichler_trace_layer.py;v537_halfintegral_bridge.py;v538_relative_trace_identity.py;v539_weil_structure_family.py;v540_amplitude_linear_carrier.py;v541_matching_lemma_ledger.py;v542_margin_chain_identities.py;v543_lumped_pair_identities.py;v544_long_lag_support.py;v545_hardy_core_identities.py;v546_capacity_chain_identities.py;v547_level_lemma_identities.py;v548_green_szego_identities.py;v549_gauge_parity_identities.py;v550_odd_sector_identities.py;v551_ritz_ceiling_certificate.py;v552_angle_instruments.py;v553_exact_form_identities.py;v554_sampling_harmonics_identities.py;v555_pareto_tv_identities.py;v556_gauge_ppr_identities.py;v557_cascade_vector_identities.py;v558_bilinear_rank_identities.py;v559_phase2_capstone.py;v560_frame_deficit_identities.py;v59_area_law_evidence.py;v624_external_lattice_audit.py;v627_hodge_chamber.py;v630_suzuki_contact.py;v631_w1_dictionary.py;v640_w1_boundary.py;v641_w1_portability.py;v642_w1_matrix.py;v643_w1_theorem.py;v644_w2_form_density.py;v648_sign_uncertainty.py;v655_w2_mosco.py;v656_margin_link.py;v657_rid_alignment.py;v658_w3_uniform_bound.py;v659_w3_landscape.py;v660_theta_predicate.py;v661_garding.py;v662_garding_edgeband.py;v663_garding_envelope.py;v667_baez_duarte.py;v668_ground_truth.py;v669_fejer_density.py;v670_w3_block_deflation.py;v671_lehmer_resonance.py;v672_li_corollary.py;v673_li_e4.py;v674_packet_garding.py;v675_needle_mechanism.py;v676_c1_mechanism.py;v677_w3_structure_theorem.py;v678_zero_gap_theorem.py;v680_pinch_attack.py;v681_coverage_hole.py;v682_lk_split_theta.py;v683_rank3_functionals.py;v684_rank3_zeroside.py;v685_rank3_uniformity.py;v686_geometric_sos.py;v687_extremal_kernel.py;v688_interpolation_detector.py;v689_gaussian_code_bridge.py;v690_quartic_half.py;v691_hecke_sos.py;v692_rank3_lockgram.py;v693_rank3_density_close.py;v694_interpolation_lemma_closure.py;v695_z1_trace_operator.py;v696_z1_jacobi.py;v697_z1_uvarov.py;v698_z1_flow_recursion.py;v702_z1_lookahead.py;v703_chain_tolerance_scaling.py;v705_chain_deck_sector.py;v709_chain_zero_layer.py;v710_chain_two_stage_hecke.py;v711_chain_firstbirth_scaling.py;v712_rank3_transverse_deck.py;v713_l1_montage.py;v714_moonshot_hecke_groupoid.py;v715_qgeo_car_continuum.py;v716_moonshot_arch_glue.py;v717_moonshot_state.py;v718_moonshot_spectral.py;v719_moonshot_traceformula.py;v720_moonshot_k2k3.py;v721_k1_node_capture.py;v722_phys_ramified_ns_r.py;v725_phys_vgeo_torsor_audit.py;v726_phys_car_pp_index.py;v727_l1_identification.py;v728_k1b_superresolution.py;v729_strat2_rp_universality.py;v730_strat2_pinning_lemma.py;v731_strat2_gap_universality.py;v732_strat3_sonin_prolate.py;v733_strat3_gate0_census.py;v734_s1_canonical.py;v735_strat3_ucp_inductive.py;v740_kms_extension_switch.py;v741_kms_toeplitz_semigroup.py;v743_schur_cone_recursion.py;v745_qgeo_car_l1_sector_lemma.py;v749_simpler_tower.py;v750_simpler_gluing.py;v751_ward_monotone.py;v752_projective_hamming_incidence.py;v753_ramified_polarity.py;v754_ramodd_twostep.py;v755_simpler_schur_recursion.py;v756_kms_incidence_stinespring.py;v758_simpler_certificate.py;v759_handoff_fixed_window_resolution.py;v760_antialias_exact.py;v761_atom_pole_abel.py;v762_dense_weil_core.py;v763_yosida_handoff.py;v765_handoff_redteam.py;v766_handoff_bulk.py;v767_handoff_frequency_gram.py;v768_handoff_tail_weil.py;v769_qf_contract_necessity.py;v76_gmetric_reduction.py;v770_qf_spectral_bundle.py;v771_qf_representation_census.py;v772_qf_feshbach_effective.py;v773_qf_cell_cocycle.py;v776_boundary_hamming_uniqueness.py;v778_qgeo_gridsup_logsum.py;v779_gnet_gns_arf.py;v77_e8_conformal_net.py;v780_z1_compactness_trilogy.py;v791_positive_descent.py;v793_f8sector_conductor.py;v794_cp_extension_gate.py;v796_duad_syntheme_bridge.py;v798_seam_clifford_modular_s.py;v799_seam_code_typeii.py;v801_prime_cp_intertwiner.py;v802_gnet_martingale.py;v803_e8_jetcode_affine_nsr.py;v804_prime_carrier_gray.py;v805_e8_syndrome_algebra.py;v806_hecke_local_clifford.py;v807_lorentz_nullselector.py;v808_petersen_sixthroot.py;v809_curve_code_doily.py;v810_cutcode_moment.py;v811_prime_kraus_doily.py;v812_flavor_graph_filtration.py;v813_p1_index_kms.py;v814_k5_sixstep_transport.py;v815_kraus_spread_commutant.py;v816_prime_mosco_selection.py;v817_positive_descent_master.py;v818_sector_floor_attack.py;v819_prime_packet_rm14.py;v820_prime_kraus_rm24.py;v821_prime_vacuum35.py;v822_prime_vacuum_dilation.py;v823_prime_lagrange_floor.py;v824_prime_floor_skeleton.py;v825_prime_exclusion_ladder.py;v826_prime_exclusion_battery2.py;v827_prime_zero_locator.py;v828_prime_comb_window.py;v829_prime_floor_depth.py;v830_prime_float_budget.py;v831_prime_alias_second_moment.py;v835_corner_hjelmslev_tower.py;v836_commutant_sos_closure.py;v837_corner_closure_quantifier.py;v838_corner_expectation_position.py;v839_paircorr_bridge_saturation.py;v840_gue_ablation_loopgain.py;v841_relation_carrier_ladder.py;v842_excess_certified_skeleton.py;v843_margin_law_excess_lean.py;v844_message_doily_rank.py;v845_cfin_normal_form.py;v846_schur_spectral_mother.py;v847_wedge_cellcone_transport.py;v848_extraction_chain.py;v849_cfin_unique_cofinal_lean.py;v850_completion_tax_flow.py;v851_cluster_kernel_field.py;v852_arf_vacuum_ovoid.py;v853_bent_css_mangoldt.py;v855_invariance_atlas.py;v856_connected_current_lean.py;v857_simplex_fourier_winding.py;v858_g31_clock_alphabet.py;v859_grade_no_go_elevator.py;v860_phase_lever_closure.py;v861_krein_normalform_lean.py;v862_defect_polar_weld.py;v863_redheffer_colligation.py;v864_softport_kappa_law.py;v866_source_contractor_formula.py;v867_radau_conditioning.py;v868_divisor210_audits.py;v869_cdcore_clarkphase.py;v870_christoffel_gauss_frame.py;v871_pole_uvarov_crossdefect.py;v872_damping_compensation.py;v873_pruefer_cotlar_decision.py;v874_feedback_decoder_lean.py;v875_shell_global_lean.py;v876_carleson_polygon_wave.py;v877_complete_comb_reversal.py;v878_ledger_integrity.py;v879_envelope_partition_closure.py;v880_finite_anchor_theorems.py;v881_carleson_port_geometry.py;v882_port_source_mellin.py;v883_tau_chain_parametrix.py;v884_certified_head_positivity.py;v885_ladder_flow_anatomy.py;v886_register_gapcode_null.py;v887_certified_ladder_complete.py;v888_finite_pfaffian_signature.py;v889_route_decisions.py;v890_total_positivity_flow.py;v891_moebius_firewall_kills.py;v892_closure_architecture.py;v893_relative_margins.py;v894_diagonal_refinement.py;v895_collective_comb.py;v896_wick_block_functor.py;v897_certified_interval_ladder.py;v898_kms_schur_mixing.py;v899_christoffel_normsquare.py;v900_core_update_anatomy.py;v903_seam_rp_exclusion.py;v905_bfloor_ideal_certificate.py;v906_tail_cartography.py;v907_halfgap_registered_target.py;v908_seam_equilibrium_wiring.py;v909_finite_wall_closure.py;v910_finite_zero_transfer.py;v911_wiring_freedom.py;v912_form_convergence_theorem.py;v955_tau_iiks_toda_dictionary.py;v956_signedmoment_halffilling_duality.py;v958_bordered_tau_readout_dictionary.py;v959_coupledtau_terminal_dictionary.py;v960_terminal_surface_closure.py;v961_midpoint_orientation_dictionary.py;v962_halffilling_pinning_theory.py;v963_lstar_reduction_dictionary.py;v964_lstar_coherence_census.py;v965_lstar_curvature_arc.py;v966_l2_reduction_chain.py;v967_l2_cascade_closure.py;v968_architecture_adjudication.py;v969_forks_and_redteam.py;v970_extraction_and_composition.py;v972_seam_interaction_front.py;v978_terminal_density_martingale.py;v979_cover_growth_k2.py;v980_lstar_margin_chain.py;v981_lstar_borodin_duality.py;v982_dirichlet_matched_frame.py;v995_kms_subnet_rigidity.py,24947640e48e,2026-09-01
tfpt_research_contracts,section,Research Contract --- \texttt{CELEST.SEAM.01} (the celestial and twistor continuum route),10912,12136,v492_celestial_z4_orbifold.py;v493_celestial_wp2_clock_deformation.py;v495_celestial_wp3_gs_alignment.py;v496_celestial_wp4_character_shadow.py;v497_celestial_wp5a_null_ideal.py;v498_celestial_wp5b_singular_vector.py;v500_celestial_wp5c_gns_limit_state.py;v501_celestial_wp5d_two_interval_index.py;v502_celestial_wp5e_prefactor_level.py;v504_celestial_wp5d_klm_completeness.py;v505_celestial_wp5e_beta_equivariant_ledger.py;v506_seam_clock_rigidity.py;v507_seam_bit_origin.py;v508_celestial_wp5e_gamma_pairing.py;v509_celestial_wp5e_eps2_level_from_flux.py;v511_celestial_wp5e_delta2_tensor_ledger.py;v513_celestial_dterm_nonderivation.py;v514_celestial_wp5e_eps1_axion_slot.py;v515_celestial_wp5e_m1_omega_n.py;v516_celestial_wp5e_m2_twisted_ks_measure.py;v517_celestial_wp5e_m3_a0_uplift.py;v518_celestial_wp5e_delta1_derived_kill.py;v520_celestial_wp5e_measure_decision.py;v523_celestial_wp5e_wm_derived.py,62902eaaa0d2,2026-07-24
tfpt_research_contracts,section,Research Contract --- \texttt{WOIT.OS.TWISTOR.01} (the Osterwalder--Schrader twistor bridge),12137,12469,v519_woit_theta_rp_free.py;v522_woit_beta1_gso_gauge.py;v524_woit_beta2_os_quotient.py;v526_seam_thermal_kms_nariai_bridge.py;v527_seam_clock_silver_spectrum.py;v529_seam_interacting_toy_fk.py;v534_seam_straddle_cone.py;v565_woit_beta3_pt_duality.py;v608_gamma_free_slice.py;v615_gamma_toy_interacting.py;v616_su2_internal_kinematic.py;v972_seam_interaction_front.py,0f10c7b415c4,2026-08-27
tfpt_research_contracts,section,Research Contract --- \texttt{CCC.SEAM.CROSSOVER.01} (the conformal-cyclic crossover on the seam geometry),12470,12570,v957_ccc_crossover_kinematics.py;v976_seam_lift_birkhoff.py,0f78eca254ee,2026-08-27
tfpt_research_contracts,section,Firewall Contract --- \texttt{DIMENSION.UPLIFT.FIREWALL.01} (no $1{+}1$D theorem closes a $3{+}1$D claim),12571,12632,,d3c29b2a9283,2026-08-21
tfpt_research_contracts,section,Research Contract --- \texttt{SEAM.BULK4D.RECON.01} (from seam data to a 4D local quantum theory),12633,12686,v1020_spectator_sector_obstruction.py,e7588a13b849,2026-09-04
tfpt_research_contracts,section,"Research Contract --- \texttt{BULK.PRIME\_COMPLETION.01} (prime/seam-generated completions, no spectator)",12687,12725,v1020_spectator_sector_obstruction.py,c5e15b7c1d23,2026-09-02
tfpt_research_contracts,section,Research Contracts --- \texttt{DYN.MARKOV.EMBED.01} / \texttt{DYN.UNITARY.DILATION.01} (the three meanings of ``dynamics''),12726,12868,v971_markov_embedding_generator.py;v976_seam_lift_birkhoff.py;v977_transfer_unistochastic_wilson.py;v984_markov_qca_dilation.py;v987_os_dilation_package.py;v999_weak_collision_hp.py,b78b8c8604e4,2026-08-29
tfpt_research_contracts,section,Research Contract --- \texttt{QFT4D.OS.RECON.01} (the genuine 4D Euclidean lattice package),12869,12959,v1008_master_assembly_scaffold.py;v1011_3p1d_ladder_battery.py;v1013_thermodynamic_dynamics.py;v989_lattice_gate_battery.py,7158ff8c8143,2026-08-30
tfpt_research_contracts,section,Research Contract --- \texttt{CHIRAL4D.NOMIRROR.01} (the chiral 4D lattice matter theorem),12960,13028,v1002_spin10_mirror_projector.py;v989_lattice_gate_battery.py;v997_spin2_smg_witnesses.py,d11d21a73198,2026-08-29
tfpt_research_contracts,section,"Research Contract --- \texttt{CHIRAL4D.MIRROR.DET16.01} (DET16 rank-one projector, finite cluster)",13029,13091,v1002_spin10_mirror_projector.py;v1007_det16_stability_battery.py;v1016_state_gap_batteries.py;v1023_derivative_filtered_wall.py,a05ba8c87942,2026-09-05
tfpt_research_contracts,section,Firewall Contract --- \texttt{GRAV.NONCIRCULAR.01} (the Bisognano--Wichmann direction discipline),13092,13141,,f330002d2689,2026-08-21
tfpt_research_contracts,section,"Research Contract --- \texttt{OBS.TRANSDUCTION.01} (the transduction principle: eigenvalue, projection, coupling)",13142,13187,v990_wj_transduction_mechanism.py,866499c0c075,2026-08-28
tfpt_research_contracts,section,Research Contract --- \texttt{PRED.JOINTLIKELIHOOD.01} (from hit-counting to overdetermined relations),13188,13235,v992_joint_likelihood_v1.py,855c71f8d6e8,2026-08-28
tfpt_research_contracts,section,Research Programme --- the TFPT4D master route (one 4D transfer object instead of twenty formulas),13236,13342,v973_seam_route_narrowing.py;v975_dimension_selector_4d.py;v976_seam_lift_birkhoff.py;v977_transfer_unistochastic_wilson.py;v984_markov_qca_dilation.py,7c3fbca558e9,2026-08-28
tfpt_research_contracts,section,"Verified Selector --- \texttt{DIMENSION.SELECTOR.4D.01} (why $d=4$, conditionally)",13343,13377,v975_dimension_selector_4d.py,1dfc612d50f8,2026-08-21
tfpt_research_contracts,section,Research Contract --- \texttt{SEAM.SIMPLECURRENT.GENERATOR.01} (one generator instead of 128 currents),13378,13529,v973_seam_route_narrowing.py;v983_simple_current_generator.py;v988_psi_lambda_reduction.py;v993_minimal_defect_selector.py;v994_mmst_criteria_battery.py;v998_seam_modular_closure.py,b38595b3044b,2026-08-29
tfpt_research_contracts,section,Research Contract --- \texttt{TFPT4D.LATTICE.ACTION.01} (the explicit finite 4D lattice action and its seven finite gates),13530,13615,v1008_master_assembly_scaffold.py;v1011_3p1d_ladder_battery.py;v1013_thermodynamic_dynamics.py;v989_lattice_gate_battery.py,f6c7f6c22c90,2026-08-30
tfpt_research_contracts,section,Research Contract --- \texttt{SEAM.DETLINE.UNIFICATION.01} (the determinant-line unification hypothesis),13616,13662,v1014_bridge_refinements.py;v974_alpha_faces_computed.py;v977_transfer_unistochastic_wilson.py;v991_detline_bulk_edge.py,37e7a1e504d0,2026-08-30
tfpt_research_contracts,section,Research Contract --- \texttt{FTRANSFER.GENERATING.01} (four transfer bridges from one generating functional),13663,13696,v990_wj_transduction_mechanism.py,b4ca77d23d0c,2026-08-28
tfpt_research_contracts,section,Research Contract --- \texttt{GAUGE.DETLINE.FIXPOINT.01} (all three gauge couplings from one zeta-det functional),13697,13755,v1008_master_assembly_scaffold.py;v1011_3p1d_ladder_battery.py;v996_gauge_grammar_kill.py,0a36115d27f8,2026-08-30
tfpt_research_contracts,section,Research Contract --- \texttt{GRAV.SPIN2.EMERGENCE.01} (massless transversal spin-2 from the same spectral determinant),13756,13823,v1000_spin2_sk_witnesses.py;v1012_toe_gate_witnesses.py;v1024_parent_internal_boundaries.py;v997_spin2_smg_witnesses.py,4a5e3d3b7e9b,2026-09-05
tfpt_research_contracts,section,"Research Contract --- \texttt{FTRANSFER.SK.RHO0.01} (Schwinger--Keldysh completion: cosmological transfers need $(S,\rho_0)$)",13824,13892,v1000_spin2_sk_witnesses.py;v1009_rho0_minimizer.py;v1012_toe_gate_witnesses.py;v1016_state_gap_batteries.py;v1024_parent_internal_boundaries.py,e1d5ad51a75d,2026-09-05
tfpt_research_contracts,section,Research Contract --- \texttt{SEAM.MMST.TYPEIII.CHARGED.01} (one scaling-limit theorem),13893,13935,v1006_mmst_lemma_battery.py;v1016_state_gap_batteries.py,6153fe299111,2026-09-04
tfpt_research_contracts,subsection,TEL-B reduction (2026-09-04),13936,14102,v1022_telb_round3_certificates.py;v1025_telb_c1_c2a_certificates.py;v1026_telb_round4_closure.py,d4bb427b9dd3,2026-09-05
tfpt_research_contracts,section,Research Contract --- \texttt{TFPT.TOE.COMPLETE.01} (the named AND of eight completeness gates),14103,14236,v1012_toe_gate_witnesses.py;v1013_thermodynamic_dynamics.py;v1014_bridge_refinements.py;v1015_axiom_core_closure.py;v1016_state_gap_batteries.py;v1022_telb_round3_certificates.py;v1023_derivative_filtered_wall.py;v1024_parent_internal_boundaries.py;v1025_telb_c1_c2a_certificates.py,16ad5042bd87,2026-09-07
tfpt_research_contracts,section,Research Contract --- \texttt{FLAV.NUSCALE.06} (pentagon-class misalignment candidate),14237,14254,v1001_nu_pentagon_chain.py,d08015c7ace7,2026-08-29
tfpt_research_contracts,section,Research Contract --- \texttt{FLAV.NU.TEXTURE.MECHANISM.01} (both structural nulls as binding constraints),14255,14300,v1003_nu_structural_nulls.py;v1012_toe_gate_witnesses.py;v1024_parent_internal_boundaries.py,ddb5e56c4695,2026-09-05
tfpt_research_contracts,section,Research Contract --- \texttt{SEAM.MILNOR.LOCALRING.01} (canonical identification of the seam collar with the reduced Milnor algebra),14301,14379,v1004_milnor_frobenius_gray.py;v1005_relative_pencil_bridges.py;v1010_simplicity_bridge_census.py;v1014_bridge_refinements.py;v1015_axiom_core_closure.py,935e060a1f29,2026-08-31
tfpt_research_contracts,section,Research Contract --- \texttt{GRAV.WEINBERG.WITTEN.01} (Weinberg--Witten firewall before any spin-2 marker move),14380,14395,,bf648abfdd8b,2026-08-28
tfpt_research_contracts,section,"Externalization Contract --- \texttt{SEAM.EQUIV.01} (the seam scaling-limit theorem, packaged for external specialists)",14396,14557,v1016_state_gap_batteries.py;v125_glue_qsystem.py;v154_simple_current_theorem.py;v286_seam_equivalence_contract.py;v356_continuum_mmst_applicability.py;v366_mmst_seam_collar.py;v367_seam_s3_lattice.py;v368_seam_s3_inflow.py;v376_seam_s3_centralcharge.py;v377_seam_s3_e8character.py;v378_seam_s3_modular.py;v379_seam_s3_rp.py;v973_seam_route_narrowing.py;v994_mmst_criteria_battery.py,3ecacc2c41e2,2026-08-31
tfpt_research_contracts,section,"Externalization Contract --- \texttt{ALPHA.QUILLEN.EXACT.01} (the determinant-line variation theorem, packaged for external specialists)",14558,14781,v1014_bridge_refinements.py;v341_alpha_quillen.py;v367_seam_s3_lattice.py;v382_alpha_quillen_exact.py;v391_alpha_quillen_progress.py;v3_em_alpha.py;v433_alpha_quillen_heatkernel.py;v434_alpha_quillen_betafunction.py;v435_alpha_quillen_chernlevel.py;v470_alpha_inflow_level.py;v472_quillen_detline_moduli.py;v484_seam_contact_unit.py;v485_contact_diagonal_closed.py;v48_em_ward.py;v974_alpha_faces_computed.py;v985_quillen_channel_swap.py;v995_kms_subnet_rigidity.py;v996_gauge_grammar_kill.py,45121b0eb143,2026-09-07
tfpt_research_contracts,section,"Externalization Contract --- \texttt{PRIME.RESIDUE.EXTERNAL.01} (the prime-front terminal residue, packaged for external specialists)",14782,15053,v931_jetmass_floor_theorems.py;v932_toproot_theta_statement.py;v933_h3_cofinal_adjudication.py;v934_gonek_pricing_unconditional.py;v935_thetainf_landau_bridge.py;v936_manifold_invariance_exclusion.py;v937_l1wpd_closure_reduction.py;v938_dbn_heatflow_census.py;v939_cbj_frame_adjudication.py;v940_cbj_subdof_blockfloor.py;v941_alignment_law_factorization.py,a5f0da8d7c4a,2026-08-21
tfpt_research_contracts,section,Certifiability and recommended order,15054,15360,v183_koide_f_corner_transfer.py;v184_etaB_anchored_boltzmann.py;v185_axion_relic_solver.py;v187_ftransfer_laws.py;v213_ftransfer_functor.py;v303_ftransfer_dynamics.py;v425_dyn_transfer_universal.py;v566_parabolic_anchor_selfcode.py;v571_cr_discrete_corners.py;v575_cr_continuous_uniflow.py;v578_native_jets.py;v723_phys_modular_clock.py;v724_phys_t3b_modular_flows.py;v777_ftransfer_clock_jets.py;v792_ftransfer_kms_coset.py;v971_markov_embedding_generator.py,3a11d6ada125,2026-08-27
origin_theory,front,(front matter),1,84,,1806669dfa1e,2026-06-24
origin_theory,section,"The whole integer skeleton from one pair $(\gcar,\Nfam)=(5,3)$",85,533,v189_riemann_roch_carrier.py;v197_rr_carrier_clifford_d5.py;v216_marks_gauss_bonnet.py;v219_icosahedral_mckay.py;v222_cm_norm_duality.py;v223_coxeter_totative_clock.py;v228_rr_index_gate.py;v232_e8_kleinian_seam.py;v233_cp_triality_phase.py;v236_brieskorn_capstone.py;v299_hypergraph_0d_autonomous.py;v312_hypergraph_substrate.py;v313_golden_atoms_spectral.py;v314_rate_translation.py;v315_coxeter_coupling.py;v316_galois_readout.py;v317_galois_family.py;v318_arithmetic_capstone.py;v319_translation_clock.py;v320_galois_cp_relation.py;v322_cp_lock_sharpened.py;v324_hypergraph_fiber.py;v327_hypergraph_rewrite.py;v342_em_ward_heatkernel.py;v395_hypergraph_coupled.py;v396_phi0_icosahedral.py;v408_phi0_puncture_heatkernel.py;v416_atom_trichotomy.py;v418_cyclotomic_norm_triple.py;v419_seam_galois_carrier.py;v422_galois_net_bridge.py;v429_axion_pentagon_phi.py;v483_pillowcase_exact_traces.py;v484_seam_contact_unit.py;v485_contact_diagonal_closed.py;v486_transfer_full_rule.py;v487_transfer_clock_rungs.py;v491_p2_partition_corollary.py;v499_p2_weights_deligne_bg.py;v51_boundary_half_step.py;v53_compiler_core.py;v974_alpha_faces_computed.py;v985_quillen_channel_swap.py,1c7f572e7e45,2026-08-28
origin_theory,section,The ``$8$'' is triply forced: geometry $=$ lattice $=$ gravity,534,641,v101_horizon_anchor.py;v102_seam_orientation.py;v526_seam_thermal_kms_nariai_bridge.py;v54_seam_horizon_keystones.py,5d4220f72d42,2026-07-23
origin_theory,section,A cyclic element \emph{inside} the hull: the order-$30$ Coxeter rotation,642,668,v55_coxeter_cycle.py,c0f94313a091,2026-06-12
